state_abbr,s_StudyID,s_Study_Design,s_Study_Rating,s_Study_Page_URL,findings_n,interventions_n,weighted_outcome_sample,mean_effect_size_wwc,mean_improvement_index
NY,88880,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/88880,9,1,1513.5,0.05732518513555702,2.2222222222222223
NY,89200,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89200,3,1,707.125,1.0003193162786483,34.0
NY,89388,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/89388,4,1,9621.0,0.0839547112438706,3.5
NY,89415,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/89415,4,0,156.0,-0.005574674608622987,15.0
NY,89442,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89442,13,0,2185.8571428571427,0.09983846333177503,4.083333333333333
NY,89839,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89839,4,0,40.57142857142857,0.07801682713820378,3.0
NY,89847,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/89847,1,0,26.375,-0.157735550869625,-6.0
NY,90012,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/90012,9,0,1510.0,-0.47198760002211426,-0.1111111111111111
NY,90055,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90055,3,0,594.0,,15.0
NY,90081,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/90081,2,0,121.66666666666666,0.10251965598904345,4.0
NY,90091,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90091,6,0,142.375,0.1649411504023994,6.333333333333333
NY,90092,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90092,3,0,753.5,,5.0
NY,90094,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90094,2,0,543.0,0.1854727240795785,7.5
NY,90167,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90167,18,0,16421.75,-0.1082926915956524,-0.7777777777777778
NY,90178,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90178,13,1,600.6666666666666,-0.04919094414430096,-0.9230769230769231
NY,90220,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/90220,4,0,9458.0,0.02799473657322205,0.6666666666666666
NY,90361,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90361,82,0,50245.0,0.3486306938799099,8.512195121951219
NY,90718,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/90718,1,1,571.3333333333333,0.551825640992102,21.0
NY,90790,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90790,9,0,10354.384615384615,0.11986484868768077,4.777777777777778
OH,9443,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/9443,3,1,187.33333333333331,0.34881339986456966,13.0
OH,14407,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/14407,8,1,280.54166666666663,0.2946,11.6
OH,30710,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/30710,2,1,280.0,0.0454642744943638,3.0
OH,65127,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/65127,1,1,104.28571428571428,0.127630114071465,5.0
OH,65371,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/65371,9,1,462.72727272727275,0.3750378161015652,13.0
OH,77320,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/77320,2,1,850.0,0.06644074410793266,2.5
OH,77774,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/77774,15,0,1920.75,-0.01749252725814765,-0.8
OH,78087,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/78087,10,0,20256.0,,8.3
OH,79870,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/79870,2,0,283.0,0.1545806841804897,6.0
OH,79870,Randomized controlled trial,Meets WWC standards with reservations,/Study/79870,2,1,283.0,0.1550845546393858,6.0
OH,81473,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/81473,12,0,193.71428571428572,0.5892717660524036,21.181818181818183
OH,81478,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/81478,10,1,875.5833333333333,0.15719305656822333,5.9
OH,81638,Randomized controlled trial,Meets WWC standards without reservations,/Study/81638,2,0,148.28571428571428,,6.5
OH,81746,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/81746,3,1,220.20000000000002,0.19659720964456398,7.666666666666667
OH,82198,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82198,7,0,1186.0,0.0069485165094705465,0.14285714285714285
OH,82209,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82209,1,0,91.33333333333333,0.431203622031817,17.0
OH,82674,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/82674,2,1,527.25,-0.01469072360644005,-0.5
OH,82924,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/82924,7,1,1393.0,0.45525812958537654,16.857142857142858
OH,85485,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85485,12,0,1653.0,0.12576162914478797,5.0
OH,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
OH,87321,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87321,118,0,14108.846153846154,0.18732667746261944,7.0495049504950495
OH,87523,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/87523,4,0,490.0,0.2186632496155815,8.5
OH,89193,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/89193,4,0,438.66666666666663,5.966502660616145,31.25
OH,89372,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89372,9,0,4424.400000000001,0.544690441264266,19.333333333333332
OH,89470,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89470,6,0,5479.090909090909,-0.004047550582012884,-0.16666666666666666
OH,89865,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/89865,1,0,7.5,0.993756540293579,34.0
OH,90089,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90089,2,0,271.66666666666663,0.05885172149853799,2.5
OH,90225,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90225,4,0,464.0,0.1609487213294015,6.5
OH,90285,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90285,4,0,438.80000000000007,-0.06418949516054939,-2.5
OH,90296,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/90296,1,0,2128.7000000000003,-0.251943611941047,-10.0
OH,90361,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90361,82,0,50245.0,0.3486306938799099,8.512195121951219
OH,94627,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/94627,15,0,9592.75,0.027109936536759454,1.0
OK,14407,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/14407,8,1,280.54166666666663,0.2946,11.6
OK,67301,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/67301,176,0,5455.200000000001,,8.823863636363637
OK,77028,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/77028,6,0,223.71428571428572,,4.833333333333333
OK,77299,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/77299,1,1,46.5625,0.112191716858976,4.0
OK,77768,Randomized controlled trial,Meets WWC standards without reservations,/Study/77768,1,0,677.0,0.0554953565258727,2.0
OK,82553,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/82553,4,0,994.4000000000001,0.16744942123804749,6.75
OK,87321,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87321,118,0,14108.846153846154,0.18732667746261944,7.0495049504950495
OK,90225,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90225,4,0,464.0,0.1609487213294015,6.5
OR,14407,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/14407,8,1,280.54166666666663,0.2946,11.6
OR,30012,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/30012,1,1,207.9,,8.0
OR,30518,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/30518,4,1,1285.5,,-0.75
OR,67284,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/67284,3,1,578.125,-0.0166493649416042,-0.6666666666666666
OR,67284,Randomized controlled trial,Meets WWC standards without reservations,/Study/67284,16,0,4515.5,,-2.5
OR,77299,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/77299,1,1,46.5625,0.112191716858976,4.0
OR,77775,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/77775,3,0,155.4,0.22198067330319501,9.0
OR,79958,Randomized controlled trial,Meets WWC standards without reservations,/Study/79958,1,0,488.66666666666663,,11.0
OR,82125,Randomized controlled trial,Meets WWC standards with reservations,/Study/82125,2,1,83.25,0.11467330185640134,4.5
OR,82674,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/82674,2,1,527.25,-0.01469072360644005,-0.5
OR,82909,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/82909,3,0,93.33333333333333,,
OR,82959,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/82959,7,0,4917.5,0.24952666508424354,9.571428571428571
OR,85497,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/85497,5,0,448.0,-0.023703267353247084,-0.8
OR,86123,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86123,25,0,705.2,0.04064272609178279,1.52
OR,86383,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86383,9,0,3358.0,0.22712244176104246,8.88888888888889
OR,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
OR,87321,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87321,118,0,14108.846153846154,0.18732667746261944,7.0495049504950495
OR,88818,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/88818,10,0,45459.0,0.19253917065789541,8.5
OR,89470,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89470,6,0,5479.090909090909,-0.004047550582012884,-0.16666666666666666
OR,89783,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89783,5,0,702.5,0.29121776092554824,11.2
OR,89784,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89784,18,0,690.0,0.558431941983726,20.88888888888889
PA,14407,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/14407,8,1,280.54166666666663,0.2946,11.6
PA,30012,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/30012,1,1,207.9,,8.0
PA,30135,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/30135,4,1,431.22222222222223,,13.75
PA,30710,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/30710,2,1,280.0,0.0454642744943638,3.0
PA,63484,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/63484,2,1,183.5,0.07112031012624301,2.5
PA,64307,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/64307,7,1,1511.5,0.09188581215146151,1.8571428571428572
PA,67301,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/67301,176,0,5455.200000000001,,8.823863636363637
PA,71018,Randomized controlled trial,Meets WWC standards without reservations,/Study/71018,1,0,818.6666666666666,0.0205480031994452,1.0
PA,77028,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/77028,6,0,223.71428571428572,,4.833333333333333
PA,78544,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/78544,41,1,9842.166666666666,0.033588452187459636,1.7666666666666666
PA,78548,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/78548,30,0,6714.333333333333,,1.2333333333333334
PA,79019,Randomized controlled trial,Meets WWC standards without reservations,/Study/79019,21,1,3938.75,0.12056809650149178,4.761904761904762
PA,80630,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/80630,5,0,1218.5,0.08610687472984331,3.8
PA,81478,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/81478,10,1,875.5833333333333,0.15719305656822333,5.9
PA,81569,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/81569,2,0,86.66666666666666,0.6000141639602434,22.5
PA,81638,Randomized controlled trial,Meets WWC standards without reservations,/Study/81638,2,0,148.28571428571428,,6.5
PA,82198,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82198,7,0,1186.0,0.0069485165094705465,0.14285714285714285
PA,82909,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/82909,3,0,93.33333333333333,,
PA,84082,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/84082,1,0,5086.5,,
PA,84082,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/84082,8,0,34268.0,0.138327291558888,2.5
PA,85485,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85485,12,0,1653.0,0.12576162914478797,5.0
PA,85518,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/85518,13,1,1953.909090909091,0.23452534013614063,9.307692307692308
PA,85538,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85538,6,1,463.71428571428567,0.14412486355040896,5.666666666666667
PA,86044,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86044,12,1,9686.666666666666,0.052381933073295146,2.0833333333333335
PA,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
PA,87321,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87321,118,0,14108.846153846154,0.18732667746261944,7.0495049504950495
PA,89193,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/89193,4,0,438.66666666666663,5.966502660616145,31.25
PA,89371,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89371,56,0,38709.33333333333,0.0027065320354599486,0.15217391304347827
PA,89429,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/89429,1,0,657.5,0.0077146222995748,0.0
PA,89839,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89839,4,0,40.57142857142857,0.07801682713820378,3.0
PA,89847,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/89847,1,0,26.375,-0.157735550869625,-6.0
PA,89859,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89859,7,0,1158.75,,5.571428571428571
PA,90086,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90086,9,0,8010.999999999999,0.07236802220922357,2.5555555555555554
PA,90091,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90091,6,0,142.375,0.1649411504023994,6.333333333333333
PA,90139,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/90139,3,0,319.0,-0.15181980837675335,-6.0
PA,90158,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90158,4,0,402.0,0.33399589488390474,13.25
PA,90285,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90285,4,0,438.80000000000007,-0.06418949516054939,-2.5
PA,90296,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/90296,1,0,2128.7000000000003,-0.251943611941047,-10.0
PA,90301,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90301,33,0,502.40000000000003,0.13139845902177957,3.727272727272727
PA,90477,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90477,2,0,349.0,0.158377744377868,6.0
PA,90638,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90638,3,0,152.0,0.681465824668987,23.666666666666668
RI,72031,Randomized controlled trial,Meets WWC standards without reservations,/Study/72031,2,0,1429.0,-0.004430777047027599,-0.5
RI,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
RI,89200,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89200,3,1,707.125,1.0003193162786483,34.0
RI,90178,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90178,13,1,600.6666666666666,-0.04919094414430096,-0.9230769230769231
SC,14409,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/14409,2,1,321.75,0.14795002795549989,5.5
SC,40473,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/40473,7,1,1167.4444444444443,0.04607932929627497,1.7142857142857142
SC,63460,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/63460,3,1,70.66666666666666,,0.0
SC,65127,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/65127,1,1,104.28571428571428,0.127630114071465,5.0
SC,65371,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/65371,9,1,462.72727272727275,0.3750378161015652,13.0
SC,81830,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/81830,12,1,1693.6000000000001,0.11020461145858564,4.333333333333333
SC,82125,Randomized controlled trial,Meets WWC standards with reservations,/Study/82125,2,1,83.25,0.11467330185640134,4.5
SC,82128,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82128,6,1,1221.6000000000001,-0.09049112192376868,-3.8333333333333335
SC,82128,Randomized controlled trial,Meets WWC standards without reservations,/Study/82128,30,1,6030.200000000001,-0.00575970139660081,-1.0666666666666667
SC,82553,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/82553,4,0,994.4000000000001,0.16744942123804749,6.75
SC,85477,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85477,1,0,682.6666666666666,-0.0569978506647449,-2.0
SC,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
SC,87321,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87321,118,0,14108.846153846154,0.18732667746261944,7.0495049504950495
SC,87523,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/87523,4,0,490.0,0.2186632496155815,8.5
SC,88880,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/88880,9,1,1513.5,0.05732518513555702,2.2222222222222223
SC,89372,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89372,9,0,4424.400000000001,0.544690441264266,19.333333333333332
SC,90225,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90225,4,0,464.0,0.1609487213294015,6.5
SD,40473,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/40473,7,1,1167.4444444444443,0.04607932929627497,1.7142857142857142
SD,82209,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82209,1,0,91.33333333333333,0.431203622031817,17.0
SD,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
SD,90318,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/90318,8,0,345507.0,0.23041798564215277,9.125
TN,14407,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/14407,8,1,280.54166666666663,0.2946,11.6
TN,30710,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/30710,2,1,280.0,0.0454642744943638,3.0
TN,65127,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/65127,1,1,104.28571428571428,0.127630114071465,5.0
TN,70947,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/70947,3,1,1502.3333333333333,0.8575365752542133,30.0
TN,74210,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/74210,1,0,31.5,-0.529338056213275,-20.0
TN,77028,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/77028,6,0,223.71428571428572,,4.833333333333333
TN,77299,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/77299,1,1,46.5625,0.112191716858976,4.0
TN,79019,Randomized controlled trial,Meets WWC standards without reservations,/Study/79019,21,1,3938.75,0.12056809650149178,4.761904761904762
TN,81428,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/81428,16,0,1464986.111111111,,0.875
TN,81473,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/81473,12,0,193.71428571428572,0.5892717660524036,21.181818181818183
TN,81638,Randomized controlled trial,Meets WWC standards without reservations,/Study/81638,2,0,148.28571428571428,,6.5
TN,82198,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82198,7,0,1186.0,0.0069485165094705465,0.14285714285714285
TN,82553,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/82553,4,0,994.4000000000001,0.16744942123804749,6.75
TN,85485,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85485,12,0,1653.0,0.12576162914478797,5.0
TN,85516,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/85516,22,1,37873.22222222222,0.19397960096453054,7.636363636363637
TN,85518,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/85518,13,1,1953.909090909091,0.23452534013614063,9.307692307692308
TN,85645,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/85645,5,0,22147.0,0.0009991311199635004,-0.2
TN,85768,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85768,7,0,593.0,0.2283508693914756,8.857142857142858
TN,86043,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86043,3,1,4921.5,0.10440974808460513,4.0
TN,86122,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86122,6,0,481.0,1.1562187971676594,32.0
TN,87212,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87212,6,0,300.0,0.24441654251933267,9.833333333333334
TN,87213,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87213,18,0,1050.0,0.6024757928928346,22.38888888888889
TN,87214,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87214,6,0,267.0,0.5330113195273514,20.0
TN,87215,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87215,7,0,318.5,0.29259017604980814,11.285714285714286
TN,87216,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87216,5,0,167.5,0.2927753514239938,11.0
TN,87217,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87217,5,0,165.0,0.2501544116419666,9.2
TN,87219,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87219,1,0,33.0,0.607318572779359,23.0
TN,87220,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87220,1,0,34.0,0.615215265948076,23.0
TN,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
TN,87523,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/87523,4,0,490.0,0.2186632496155815,8.5
TN,87630,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/87630,4,0,239.85714285714283,0.2155322373525775,8.333333333333334
TN,89407,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89407,6,0,303.0,0.6897432722028739,25.333333333333332
TN,89435,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89435,1,0,34.0,0.0642842501152275,3.0
TN,90139,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/90139,3,0,319.0,-0.15181980837675335,-6.0
TN,90158,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90158,4,0,402.0,0.33399589488390474,13.25
TN,90225,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90225,4,0,464.0,0.1609487213294015,6.5
TN,90654,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/90654,2,0,200.0,0.189765669661338,7.5
TN,90718,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/90718,1,1,571.3333333333333,0.551825640992102,21.0
TN,90790,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90790,9,0,10354.384615384615,0.11986484868768077,4.777777777777778
TX,163,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/163,29,0,16839.333333333332,0.07274427612589737,2.9310344827586206
TX,500,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/500,24,0,8240.666666666666,0.046296070055547124,1.8333333333333333
TX,1121,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/1121,2,1,571.6666666666666,0.09274873159973471,3.5
TX,9443,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/9443,3,1,187.33333333333331,0.34881339986456966,13.0
TX,14407,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/14407,8,1,280.54166666666663,0.2946,11.6
TX,14409,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/14409,2,1,321.75,0.14795002795549989,5.5
TX,29870,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/29870,1,1,119.60000000000001,,23.0
TX,30135,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/30135,4,1,431.22222222222223,,13.75
TX,30710,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/30710,2,1,280.0,0.0454642744943638,3.0
TX,40473,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/40473,7,1,1167.4444444444443,0.04607932929627497,1.7142857142857142
TX,65371,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/65371,9,1,462.72727272727275,0.3750378161015652,13.0
TX,67271,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/67271,6,0,1487.142857142857,-0.027289559475774217,-1.0
TX,67280,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/67280,4,0,1174.6666666666665,,3.75
TX,67284,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/67284,3,1,578.125,-0.0166493649416042,-0.6666666666666666
TX,67284,Randomized controlled trial,Meets WWC standards without reservations,/Study/67284,16,0,4515.5,,-2.5
TX,67294,Randomized controlled trial,Meets WWC standards without reservations,/Study/67294,14,0,0.0,,0.6428571428571429
TX,67297,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/67297,19,0,608.0,-0.21010672635487915,-11.631578947368421
TX,67301,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/67301,176,0,5455.200000000001,,8.823863636363637
TX,70947,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/70947,3,1,1502.3333333333333,0.8575365752542133,30.0
TX,74210,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/74210,1,0,31.5,-0.529338056213275,-20.0
TX,77028,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/77028,6,0,223.71428571428572,,4.833333333333333
TX,77299,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/77299,1,1,46.5625,0.112191716858976,4.0
TX,77768,Randomized controlled trial,Meets WWC standards without reservations,/Study/77768,1,0,677.0,0.0554953565258727,2.0
TX,77774,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/77774,15,0,1920.75,-0.01749252725814765,-0.8
TX,78544,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/78544,41,1,9842.166666666666,0.033588452187459636,1.7666666666666666
TX,78548,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/78548,30,0,6714.333333333333,,1.2333333333333334
TX,78621,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/78621,16,0,534.0,-0.2619636527979254,-10.1875
TX,79330,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/79330,18,1,6876.0,,1.2777777777777777
TX,80630,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/80630,5,0,1218.5,0.08610687472984331,3.8
TX,81003,Randomized controlled trial,Meets WWC standards without reservations,/Study/81003,23,1,887.7142857142857,0.021395209620030203,0.782608695652174
TX,81447,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/81447,6,0,342.25,0.41,12.666666666666666
TX,81830,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/81830,12,1,1693.6000000000001,0.11020461145858564,4.333333333333333
TX,82098,Randomized controlled trial,Meets WWC standards with reservations,/Study/82098,2,0,1580.8571428571427,,2.5
TX,82100,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/82100,2,1,1580.8571428571427,0.07118220383737028,2.5
TX,82128,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82128,6,1,1221.6000000000001,-0.09049112192376868,-3.8333333333333335
TX,82128,Randomized controlled trial,Meets WWC standards without reservations,/Study/82128,30,1,6030.200000000001,-0.00575970139660081,-1.0666666666666667
TX,82196,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82196,2,1,788.4285714285713,,0.0
TX,82197,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82197,2,1,1844.3333333333333,,0.0
TX,82198,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82198,7,0,1186.0,0.0069485165094705465,0.14285714285714285
TX,82590,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82590,30,0,16700.600000000002,0.007626804058397247,0.4
TX,82904,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82904,1,1,152.83333333333331,0.191998492358146,6.0
